"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000159714","1.0","0000000029","ART","This course introduces students to digital photographic processes as a means for creating works of art. Students learn terminology and critical approaches to photography. The course includes presentations on concepts and photographers' works, discussions of articles, and regular critiques. Students are introduced to the history of the medium through presentations and readings. Students develop critical skills and the ability to analyze and interpret photographic work. Materials fee. Offered each semester. Also counts toward business and management studies concentration.","7","0","1","4","2","ALS-A;CRE","Christian, D'Angelo M.","{'fsnum': '33022', 'name': ""Christian, D'Angelo M.""}","200","16","Photography","There are digital cameras available for checkout before the end of Spr 2024 sem ;if needed. If you aren't able to checkout a digital camera it is possible to use;your phone. Transparency paper and coated cyanotype paper will be provided.","205","","False","False","","4","O","20234","","Research","2023"
"0000159488","1.0","0000027951","ART","This course introduces students to the medium of graphic design as a method of enhanced communication. The course explores the design communication process including conceptualization, creative processes, terminology, and technology. Assignments introduce computer applications used in the graphic design profession as well as graphic design elements of typography, production, color theory, digital printing processes, and basic web design. Offered periodically. Also counts toward business and management studies concentration. Prerequisite: ART 104 or permission of the instructor.","5","0","2","3","0","","Bosch, Kelsey E.","{'fsnum': '32181', 'name': 'Bosch, Kelsey E.'}","200","18","Graphic Design","","236","","False","ART 104 or permission of the instructor.","","4","O","20234","","Research","2023"
"0000159183","1.0","0000026712","BIO","The study of the anatomy and physiology of the human body is founded on a thorough understanding of the structure and function of cells and tissues. Students attend lectures plus one three-hour laboratory per week. This course may not be taken after completion of CH/BI 227 or BIO 227. Offered in the fall semester. Also counts toward the kinesiology major.","3","1","0","1","1","IST;NTS;SED","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","100","24","Human Anatomy & Physiology I","Students registering for BIO 143 must also register for BIO 143 lab.","143","{'day': 'Mo', 'end': '10:20', 'location': 'RNS 290', 'start': '08:00'};{'day': 'Tu', 'end': '10:20', 'location': 'RNS 290', 'start': '08:00'};{'day': 'We', 'end': '10:20', 'location': 'RNS 290', 'start': '08:00'}","False","False","","4","O","20234","Human Anatomy and Physiology: Cells and Tissues","Research","2023"
"0000159184","","0000026713","BIO","","3","1","0","1","1","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","100","24","Human Anatomy & Physiology I Lab","","143","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 254', 'start': '22:45'};{'day': 'Tu', 'end': '12:45', 'location': 'RNS 254', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'RNS 254', 'start': '22:45'}","False","","","4","O","20234","","Lab","2023"
"0000159502","1.0","0000038378","BUS","This introductory course focuses on managerial decision making and problem solving. Students gain a foundation on which to build deeper understanding across the different business disciplines, including accounting and finance, marketing, and entrepreneurship. This course includes case studies and practical assignments to understand the key management skills, tools, and frameworks involved in starting, running, growing and adapting a successful business in the context of a rapidly changing technological, competitive, and consumer environment.","0","0","0","0","0","","Baumann, Kelsey","{'fsnum': '34056', 'name': 'Baumann, Kelsey'}","100","24","Fundamentals of Business","","110","{'day': 'Mo', 'end': '09:30', 'location': 'VRTL Online', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'VRTL Online', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'VRTL Online', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'VRTL Online', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'VRTL Online', 'start': '08:00'}","False","False","","4","X","20234","","Research","2023"
"0000159363","1.0","0000000192","CHEM","This study of chemical stoichiometry, equilibrium, acid-base chemistry, coordination chemistry, and atomic and molecular structure supplies the fundamental background on which all later chemistry courses depend. It includes applications of equilibrium principles to acid-base chemistry. Students attend three classes and one three-hour laboratory per week. Students planning to continue in chemistry should consider concurrent registration in MATH 119 or MATH 120. The course cannot be taken in conjunction with or after credit in CHEM 121 or CHEM 122. Offered annually in the fall semester. Also counts toward biology major and biomolecular science concentration. Prerequisite: placement via online placement survey.","2","0","0","2","0","NSC;NSL;NTS;SED","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Struct Chem & Equilib","Students in CHEM 125 must also register for CHEM 125 lab.","125","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","placement via online placement survey.","","4","O","20234","Structural Chemistry and Equilibrium","Research","2023"
"0000159489","","0000000193","CHEM","","2","0","0","2","0","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Struct Chem & Equilib Lab","","125","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'}","False","","","4","O","20234","","Lab","2023"
"0000159365","1.0","0000000196","CHEM","Organic chemistry is the study of compounds containing carbon, emphasizing the structures and mechanisms of reaction of these molecules. This course focuses on structure, nomenclature, and reactions of aliphatic and alicyclic compounds, including aspects of stereochemistry and spectroscopic identification of organic compounds. A full treatment of introductory organic chemistry requires subsequent enrollment in CHEM 248. Offered annually in the fall semester. Also counts toward biomolecular science concentration. Prerequisite: CHEM 126 or CH/BI 126 or permission of instructor.","8","1","0","3","4","NSC","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Organic Chemistry I","Course dates are June 3 - July 8 (No Class June 19)","247","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'}","False","CHEM 126 or CH/BI 126 or permission of instructor.","","4","O","20234","","Research","2023"
"0000159366","0.25","0000000199","CHEM","This laboratory course introduces students to the synthesis and characterization of organic, organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Offered annually in the fall semester. Also counts toward biomolecular science concentration. Prerequisite: previous or concurrent registration in CHEM 247.","7","1","0","3","3","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Synthesis Lab I","Course dates are June 4 - July 2 (No Class July 3,4)","253","{'day': 'Tu', 'end': '12:30', 'location': 'RNS 340', 'start': '20:30'};{'day': 'Th', 'end': '12:30', 'location': 'RNS 340', 'start': '20:30'}","True","previous or concurrent registration in CHEM 247.","","4","O","20234","Synthesis Laboratory I","Lab","2023"
"0000159576","1.0","0000000371","DANCE","Students trace and integrate the African American and Euro-American dance traditions of the late 19th century, 20th century, and early 21st century. The course focuses on the theatrical dance genres of: ballet, modern, and jazz (includes tap and some musical theater dance) and also examines social dance as the predecessor of some theatrical dance genres. The course also attends to the economic, religious, political, and social forces that have affected the development of dance in the United States, particularly race, ethnicity, and gender and the intersection with other forms of structured inequality. Video examples supplement reading, live dance viewing, physical exploration, class lecture, mid-term and final exams, writing assignments, and discussion. No dance experience required. Ticket/transportation fee required. Offered annually in the spring semester. Also counts toward race and ethnic studies and gender and sexuality studies majors and race and ethnic studies and gender and sexuality studies concentrations.","0","0","0","0","0","ALS-A;MCD;MCS-D;MCS-G;PAR;WAC","Johnson, Brianna R.","{'fsnum': '21558', 'name': 'Johnson, Brianna R.'}","200","20","Dance in United States","","246","{'day': 'Mo', 'end': '15:00', 'location': 'CAD 202', 'start': '12:30'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 202', 'start': '12:30'};{'day': 'We', 'end': '15:00', 'location': 'CAD 202', 'start': '12:30'}","False","False","","4","X","20234","Dance in the United States","Research","2023"
