"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000159715","1.0","0000000029","ART","This course introduces students to digital photographic processes as a means for creating works of art. Students learn terminology and critical approaches to photography. The course includes presentations on concepts and photographers' works, discussions of articles, and regular critiques. Students are introduced to the history of the medium through presentations and readings. Students develop critical skills and the ability to analyze and interpret photographic work. Materials fee. Offered each semester. Also counts toward business and management studies concentration.","7","0","3","2","2","ALS-A;CRE","Christian, D'Angelo M.","{'fsnum': '33022', 'name': ""Christian, D'Angelo M.""}","200","16","Photography","There are digital cameras available for checkout before the end of Spr 2024 sem ;if needed. If you aren't able to checkout a digital camera it is possible to use;your phone. Transparency paper and coated cyanotype paper will be provided.","205","","False","False","","5","O","20235","","Research","2023"
"0000160502","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","1","0","1","0","0","OEP","Crisp, Kevin M.","{'fsnum': '17430', 'name': 'Crisp, Kevin M.'}","200","0","Academic Internship","","294","","True","False","A","5","C","20235","","Research","2023"
"0000161229","0.25","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","1","0","0","1","0","OEP","Peterson, Sean M.","{'fsnum': '34063', 'name': 'Peterson, Sean M.'}","200","0","Academic Internship","","294","","True","False","B","5","C","20235","","Research","2023"
"0000160418","0.5","0000000784","BUS","","1","0","1","0","0","OEP","Baumann, Kelsey","{'fsnum': '34056', 'name': 'Baumann, Kelsey'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000160695","0.25","0000000784","BUS","","1","0","1","0","0","OEP","Baumann, Kelsey","{'fsnum': '34056', 'name': 'Baumann, Kelsey'}","200","0","Academic Internship","","294","","True","","B","5","C","20235","","Research","2023"
"0000161286","0.25","0000000784","BUS","","1","0","0","0","1","OEP","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","200","0","Academic Internship","","294","","True","","C","5","C","20235","","Research","2023"
"0000159369","1.0","0000000194","CHEM","This course provides a sequential introduction to physical chemistry. Beginning with an introduction to statistical aspects of chemical equilibria, it explores the relationships between energy, entropy and equilibria (thermodynamics); oxidation-reduction reactions and electrochemistry; transitions between phases; and rates of reactions. Students attend three classes and one three-hour laboratory per week. Offered annually in the spring semester. Also counts toward biomolecular science concentration. Prerequisite: CHEM 125, or CHEM 122, or CHEM 121 and CHEM 123, and concurrent or previous enrollment in MATH 119 or MATH 120, or permission of instructor.","1","0","1","0","0","NSC;NSL;NTS;SED","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Chemical Reactions","Students in CHEM 126 must also register for CHEM 126 lab.","126","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","CHEM 125, or CHEM 122, or CHEM 121 and CHEM 123, and concurrent or previous enrollment in MATH 119 or MATH 120, or permission of instructor.","","5","O","20235","Energies and Rates of Chemical Reactions","Research","2023"
"0000159370","","0000000195","CHEM","","1","0","1","0","0","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Chemical Reactions Lab","","126","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'}","False","","","5","O","20235","","Lab","2023"
"0000159371","1.0","0000000197","CHEM","This course is a continuation of CHEM 247 topics. Chemistry 248 delves into the chemistry of functional groups, especially those that play a role in the reactivity of biomolecules such as carbohydrates, lipids, proteins ,and nucleic acids. Together, CHEM 247 and CHEM 248 provide a full treatment of introductory organic chemistry. Offered annually in the spring semester. Also counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisite: CHEM 247 or permission of instructor.","8","1","1","3","3","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Organic Chemistry II","Course dates are July 15 - August 14","248","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'}","False","CHEM 247 or permission of instructor.","","5","O","20235","","Research","2023"
"0000159372","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Also counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","6","1","1","1","3","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Synthesis Lab II","Course dates are July 16 - August 13","254","{'day': 'Tu', 'end': '12:30', 'location': 'RNS 340', 'start': '20:30'};{'day': 'Th', 'end': '12:30', 'location': 'RNS 340', 'start': '20:30'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","","5","O","20235","Synthesis Laboratory II","Lab","2023"
"0000160997","1.0","0000000276","ECON","","1","0","1","0","0","OEP","Luedtke, Allison","{'fsnum': '32138', 'name': 'Luedtke, Allison'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000159993","0.25","0000000313","EDUC","","1","0","1","0","0","OEP","Forstner, Daniel R.","{'fsnum': '15723', 'name': 'Forstner, Daniel R.'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000160357","0.25","0000000314","EDUC","","1","0","1","0","0","","Leer, Elizabeth A.","{'fsnum': '14224', 'name': 'Leer, Elizabeth A.'}","200","0","IS/Teaching Media Studies","","298","","False","","A","5","C","20235","Independent Study","Research","2023"
"0000160229","0.25","0000000433","ENGL","","1","0","0","1","0","OEP","Patterson, Juliet","{'fsnum': '25348', 'name': 'Patterson, Juliet'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000160638","0.25","0000000464","ENVST","","1","0","1","0","0","OEP","Jackson, Paul T.","{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","200","1","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000159816","1.0","0000000648","FAMST","Students examine American families through the life cycle in relation to personal and professional life, with the major emphasis on communication and commitment in interpersonal relationships. Students study courtship, marriage, adjustment to parenthood, and aging through engaging evidence-based research, case studies, and theoretical frameworks. They examine stressors that affect families such as family violence, divorce, grief and loss, and socioeconomic challenges. This course takes an interdisciplinary approach; students have opportunity for a broad range of individualized study. Offered each semester. Also counts toward business and management studies concentration.","0","0","0","0","0","HBS;SCS","Doran, Kimberly S.","{'fsnum': '35118', 'name': 'Doran, Kimberly S.'}","100","24","Intro: Family Studies","","132","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","False","","5","X","20235","Introduction to Family Studies","Research","2023"
"0000159493","1.0","0000021584","FMS","This course is an introduction to film analysis. Students learn the language used to describe and understand various features and aspects of the cinema. In addition to exploring the elements that make up a film, students also think carefully about the decisions, techniques, and strategies that inform film production. Topics of study include narrative, mise-en-scene, cinematography, editing, film sound, and, later in the course, broader categories of classification such as genre and mode.","6","1","3","1","1","ALS-A;CRE","Nordfjörd, Björn","{'fsnum': '26260', 'name': 'Nordfjörd, Björn'}","100","24","Intro to Film Studies","","101","","False","False","","5","O","20235","Introduction to Film Studies","Research","2023"
"0000161419","1.0","0000027057","ID","This interdisciplinary, topics-based course explores contemporary issues in science with emphasis on developing students' understanding of scientific and quantitative approaches to problem solving. Specific topics, ranging from environmental chemistry and public health to biomechanics and genetics, vary from year to year. Students attend nine hours of lectures or small group discussion sections, two to three hours of quantitative workshops, and four hours of laboratory per week. The course is taught with WRIT 109. Offered annually during the summer. Does not count toward any major. Prerequisite: acceptance into the Summer Bridge Program.","39","0","0","39","0","IST;NTS;SED","Gothmann, Anne M.;Hazlett, Eric L.","{'fsnum': '29141', 'name': 'Gothmann, Anne M.'};{'fsnum': '31195', 'name': 'Hazlett, Eric L.'}","100","40","Explorations in Science","For SSS Summer Bridge students only.","150","","False","acceptance into the Summer Bridge Program.","","5","C","20235","","Research","2023"
"0000159986","0.25","0000000707","ID","","8","0","3","5","0","OEP","Howe, Tim R.","{'fsnum': '15815', 'name': 'Howe, Tim R.'}","200","0","Academic Internship","","294","","True","","H","5","C","20235","","Research","2023"
"0000159494","0.25","0000029415","ID","This seminar integrates the liberal arts with the experience of work and the search for a vocation or career. Course content is composed of virtual class sessions that connect academic theories/analyses of work with each student's particular internship experience. Students also consider and articulate the value of the liberal arts for their pursuit of a creative, productive, and satisfying professional life. Offered annually during January Term. Prerequisite: Internship applications must be approved through the Piper Center before students will be allowed to enroll.","59","6","38","13","2","OEP","Baumann, Kelsey","{'fsnum': '34056', 'name': 'Baumann, Kelsey'}","200","50","Internship and Reflection Seminar","This course meets for 8 weeks and is online. Sign up for this course using the  ;form on Handshake.","295","{'day': 'We', 'end': '20:00', 'location': 'VRTL Online', 'start': '19:00'}","True","Internship applications must be approved through the Piper Center before students will be allowed to enroll.","","5","C","20235","","Research","2023"
"0000159671","0.25","0000001011","KINES","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","0","0","0","0","0","ACB;PHA;SPM","Hauck, Bob","{'fsnum': '3165', 'name': 'Hauck, Bob'}","100","25","Aerobics","","131","{'day': 'Mo', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'}","False","False","","5","X","20235","","Research","2023"
"0000160501","0.25","0000001057","KINES","","1","0","0","0","1","OEP","Book, Cindy","{'fsnum': '694', 'name': 'Book, Cindy'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000159526","1.0","0000027950","MUSIC","This course explores the history and evolution of rock music from rhythm and blues through the present. In addition to covering stylistic trends and significant artists, emphasis is placed on the analysis of rock styles and on the social contexts in which rock music has been and continues to be performed and received. No formal training in music is necessary. Offered during summer. Does not count toward B.A. music major or any B.M. music major.","3","0","2","1","0","ALS-A;CRE","Castro, David R.","{'fsnum': '20190', 'name': 'Castro, David R.'}","100","24","Rock Music: Style/Context","","134","","False","False","","5","O","20235","Rock Music: Style and Context","Research","2023"
"0000159527","1.0","0000028971","MUSIC","This course examines how race influences 20th century music. Students study a representative body of music from both popular and art music traditions, learn the basic elements of music and critical listening skills. Offered annually. Does not count toward B.A. music major or any B.M. music major.","3","0","2","1","0","ALS-A;CRE;ORC;PAR","Carter, David","{'fsnum': '973', 'name': 'Carter, David'}","100","24","Race in 20th Century Music","","135","","False","False","","5","O","20235","","Research","2023"
"0000160000","0.25","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","4","0","4","0","0","OEP","Huehn, Susan","{'fsnum': '17526', 'name': 'Huehn, Susan'}","200","0","Academic Internship","","294","","True","False","A","5","C","20235","","Research","2023"
"0000160694","0.25","0000000985","PHIL","","2","2","0","0","0","OEP","Marsh, Jason","{'fsnum': '23586', 'name': 'Marsh, Jason'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000161388","0.25","0000000985","PHIL","","1","1","0","0","0","OEP","Westler, Brendon","{'fsnum': '31144', 'name': 'Westler, Brendon'}","200","0","Academic Internship","","294","","True","","B","5","C","20235","","Research","2023"
"0000160693","0.25","0000001139","PHIL","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","1","0","0","0","OEP","Westler, Brendon","{'fsnum': '31144', 'name': 'Westler, Brendon'}","200","0","Academic Internship","","294","","True","False","C","5","C","20235","","Research","2023"
"0000159215","1.0","0000001168","PSYCH","This course helps students better understand human development from the moment of conception and across the life span. The course focuses on biological and environmental factors that shape human development. Major changes in physical, cognitive, personality and social development are discussed. Offered each semester. Also counts toward kinesiology, nursing, social work, and gender and sexuality studies majors and educational studies, family studies, and gender and sexuality studies concentrations. Prerequisite: PSYCH 125.","8","2","1","5","0","HBS;SCS","Gross, Dana","{'fsnum': '2768', 'name': 'Gross, Dana'}","200","15","Developmental Psych","","241","","False","PSYCH 125.","","5","O","20235","Developmental Psychology","Research","2023"
"0000160051","0.25","0000001178","PSYCH","","1","0","0","1","0","OEP","Ausherbauer, Kadie","{'fsnum': '34068', 'name': 'Ausherbauer, Kadie'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000160230","0.25","0000001178","PSYCH","","1","0","1","0","0","OEP","Veltri, Carlo O.","{'fsnum': '23549', 'name': 'Veltri, Carlo O.'}","200","0","Academic Internship","","294","","True","","B","5","C","20235","","Research","2023"
"0000160989","0.25","0000001178","PSYCH","","1","0","1","0","0","OEP","Gross, Dana","{'fsnum': '2768', 'name': 'Gross, Dana'}","200","0","Academic Internship","","294","","True","","C","5","C","20235","","Research","2023"
"0000159495","1.0","0000022445","REL","This course offers an intensive study of African-American religious thought with particular emphasis on the 20th century. Structured thematically, the course covers: African religious roots; religious thought with particular emphasis on ideas of suffering, redemption, salvation, and liberation; the relation between Christianity and other religious traditions; and Afrocentrism and Black Nationalism as interpretive and critical lenses of African-American religious experience.","13","3","2","6","2","BTS-T;CTD;MCD;MCS-D;PAR","Rainey, Timothy M. II.","{'fsnum': '32122', 'name': 'Rainey, Timothy M. II.'}","200","25","African-American Religious Thought","","267","","False","False","","5","O","20235","African-American Religious Thought in the 20th Century","Research","2023"
"0000159496","1.0","0000001232","REL","This course examines the ethical teachings of Jesus as found in the canonical Gospels (with special focus on the Sermon on the Mount), explores how these teachings have been understood at some major moments in Western history, and brings them to bear on the task of contemporary ethical reflection. Issues examined include, for example, non-violence, social and economic justice, sexuality, and ethnic conflict. Offered periodically. Also counts toward ancient studies major.","18","2","7","6","3","EIN;ERC","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","25","The Ethics of Jesus","","276","","False","False","","5","O","20235","","Research","2023"
"0000160419","1.0","0000001315","SOAN","","1","0","0","1","0","OEP","Choi, Vivian","{'fsnum': '28078', 'name': 'Choi, Vivian'}","200","0","Academic Internship","","294","","True","","A","5","C","20235","","Research","2023"
"0000161420","0.25","0000023391","WRIT","This course provides supplemental instruction in reading, writing, and critical thinking in conjunction with a designated course. Students practice reading course-specific texts, focusing writing topics, writing essay and short answer exams, developing research habits, identifying and using discipline-specific sources, and writing for general and specific audiences. Supplemental assignments complement writing in the designated course. P/N only. May be repeated once with a different designated course. Prerequisite: concurrent enrollment in a designated full-credit course.","39","0","0","0","39","","Draxler, Bridget A.","{'fsnum': '15269', 'name': 'Draxler, Bridget A.'}","100","40","Top: Supplemental Writing","For SSS Summer Bridge students only.","109","","True","concurrent enrollment in a designated full-credit course.","","5","C","20235","Topics: Supplemental Writing","Topic","2023"
"0000160711","1.0","0000020072","WRIT","Blending the reading seminar and writing workshop, this course offers advanced practice in critical reading and writing with emphasis on a particular discipline or topic. Students will read and respond critically to a range of writing that may include textbook chapters, popular feature stories, and creative literature. The course emphasizes how writers make and support claims, integrate research, and narrate to communicate effectively in a variety of genres for multiple audiences. Click on course title in the class and lab for more information about the course for that term. Prerequisite: successful completion of Writing and Rhetoric.","19","0","0","0","19","WAC","Forstner, Daniel R.","{'fsnum': '15723', 'name': 'Forstner, Daniel R.'}","200","13","Top: Science in World and Word","Open only to Upward Bound Students.","211","","False","successful completion of Writing and Rhetoric.","","5","C","20235","Topics in Writing","Topic","2023"

