"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000119778","1.0","0000000747","MATH","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings,and finite fields. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Counts toward computer science major. Prerequisite: MATH 220. Permission of instructor required for first-year students.","20","","","","","Ryota Matsuura","","S","200","18","Abstract Algebra I","","252","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 186', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 186', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 186', 'start': '12:55'}","False","MATH 220. Permission of instructor required for first-year students.","A","3","","","C","20183","","Research","2018"
"0000119779","1.0","0000000747","MATH","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings,and finite fields. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Counts toward computer science major. Prerequisite: MATH 220. Permission of instructor required for first-year students.","15","","","","","Adam H. Berliner","","S","200","18","Abstract Algebra I","","252","{'day': 'Mo', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'}","False","MATH 220. Permission of instructor required for first-year students.","B","3","","","O","20183","","Research","2018"
"0000119780","1.0","0000000011","AMST","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119781","1.0","0000000068","ART","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119782","1.0","0000000073","ART","","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119783","1.0","0000000093","ASIAN","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119784","1.0","0000000096","ASIAN","","0","","","","","Staff","","S","300","18","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119785","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119786","1.0","0000000174","BIO","Biology 394 is for students who have completed one internship (BIO 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form. Internships do not count toward the biology major requirements.","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119787","1.0","0000000204","CHEM","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119788","1.0","0000000222","CHEM","","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119789","1.0","0000000233","CLASS","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119790","1.0","0000000235","CLASS","","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119791","1.0","0000000248","CHIN","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119792","1.0","0000000251","CHIN","","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119793","1.0","0000000276","ECON","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119794","1.0","0000000284","ECON","","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119795","1.0","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119796","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Recent projects have included contributions to team programming, documentation, business applications of computing, modifications of large proprietary code bases using industry-standard software frameworks, test-driven development, creating mobile-computing interfaces for existing software systems, and improving security of company websites. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119797","1.0","0000000313","EDUC","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","","Research","2018"
"0000119798","1.0","0000000344","EDUC","","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
"0000119799","1.0","0000000374","DANCE","","0","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20183","Internship","Research","2018"
"0000119800","1.0","0000000377","DANCE","","0","","","","","Staff","","S","300","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","O","20183","","Research","2018"
