"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000057145","1.0","0000018612","AFAM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","O","20072","","Research","2007"
"0000057343","1.0","0000018613","AFAM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20072","Independent Study","Research","2007"
"0000057146","1.0","0000018614","AFAM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","O","20072","","Research","2007"
"0000057289","1.0","0000018615","AFAM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20072","Independent Research","Research","2007"
"0000057057","1.0","0000000011","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","O","20072","Internship","Research","2007"
"0000057341","1.0","0000000012","AMST","","1","0","0","1","0","","Farrell, James","{'fsnum': '2030', 'name': 'Farrell, James'}","200","","","","","","IS/Ecological Revolution","","298","","False","","","2","O","20072","Independent Study","Research","2007"
"0000063687","1.0","0000000012","AMST","","1","0","0","0","1","","Mbele, Joseph L.","{'fsnum': '5144', 'name': 'Mbele, Joseph L.'}","200","","","","","","IS/Af/Amer Church Rel.","","298","","False","","A","2","O","20072","Independent Study","Research","2007"
"0000063698","1.0","0000000012","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","B","2","O","20072","Independent Study","Research","2007"
"0000057142","1.0","0000000014","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","O","20072","Internship","Research","2007"
"0000057286","1.0","0000000015","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20072","Independent Research","Research","2007"
"0000057140","1.0","0000001486","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","O","20072","","Research","2007"
"0000057340","1.0","0000001487","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20072","Independent Study","Research","2007"
"0000057141","1.0","0000001488","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","O","20072","","Research","2007"
"0000057285","1.0","0000001489","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20072","Independent Research","Research","2007"
"0000058814","1.0","0000000037","ART","Through a sequence of projects, architectural design students learn about drawing (hand drafting and computer-aided drawing and design) and architectural design processes that require the integration of social, artistic, technical and environmental issues. Prerequisites: Art 111 and 112 (or 110). Materials fee. Offered alternate years.","17","2","4","6","5","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","15","","","","","Arch Drawing/Design I","Open to all students","225","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 116', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'CAD 116', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 116', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'CAD 116', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 116', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'CAD 116', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CAD 116', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'CAD 116', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'CAD 116', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CAD 116', 'start': '22:40'}","False","Prerequisites: Art 111 and 112 (or 110). Materials fee. Offered alternate years.","","2","C","20072","Architectural Drawing and Design I","Research","2007"
"0000057161","1.0","0000000044","ART","This course, designed for students who want to heighten their drawing skills, emphasizes using expressive qualities of drawing by investigating various media, techniques and content. Assignments are both traditional and nontraditional within historical contemporary perspectives. Experimentation is encouraged. Developing a personal visual language is stressed, culminating in the production of a series of drawings that relate thematically. Critical thinking and discussion skills are important. Prerequisites: Art 111 and 112 (or 110), and 113. Materials fee. Offered annually.","19","4","3","4","8","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","22","","","","","Advanced Drawing","Open to all students.","233","{'day': 'Mo', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'CAD 216', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'CAD 216', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'CAD 216', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'CAD 216', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'CAD 216', 'start': '22:40'}","False","Prerequisites: Art 111 and 112 (or 110), and 113. Materials fee. Offered annually.","","2","O","20072","","Research","2007"
"0000057373","1.0","0000000048","ART","This course provides intensive exposure to career opportunities in the field of art including advertising, graphics, illustration, film, television, computer graphics, architecture, textile design, and fine art (painting, sculpture, etc.). Working five to seven hours a day, students interview over 25 artists/designers during the month, visit more than 100 galleries and museums, and write extensively about artists and artwork. This course does not count toward the minimum major in studio art or art history. Prerequisites: Art 253 (preferred) or Art 252. Offered Interim only.","15","1","3","5","6","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","18","","","","","Manhattan Art Interim","","246","","False","Prerequisites: Art 253 (preferred) or Art 252. Offered Interim only.","","2","C","20072","Manhattan Interim in New York City","Research","2007"
"0000058815","1.0","0000000054","ART","This course is an intensive introduction to the history of the art and architecture of Florence. Through a study of Florence's topography, its built environment, and painted and sculpted imagery, students study the history of Florence from its inception as a Roman colony through the 19th century when Florence was the capital of the newly unified Italian nation. They study of Florence is enriched by travel to other Tuscan cities such as Cortona, Siena, and Lucca. Offered during Interim in alternate years.","21","0","5","6","10","ALS-A","Gimse, A. Malcolm","{'fsnum': '2641', 'name': 'Gimse, A. Malcolm'}","200","20","","","","","Ital Art in Context","","255","","False","False","","2","C","20072","Italian Art in Context","Research","2007"
"0000059285","1.0","0000000065","ART","This course explores the art created in Western Europe from 1140-1400 and the revival of the Gothic style in nineteenth-century and twentieth-century Europe and America. The course addresses the rise of the medieval city, the importance of the Cathedral, and ways that new forms of spirituality gave rise to new styles of pictorial arts and architecture. The course ends with a discussion of what Gothic art came to symbolize for people in the centuries after its origins. The course will consist of class discussions, short quizzes, writing assignments and required field trips. A course lab fee will cover the cost of a course reader and the field trips.","11","1","6","2","2","ALS-A","O'Malley, Christine","{'fsnum': '18422', 'name': ""O'Malley, Christine""}","200","33","","","","","Gothic Art","Open to all students.","271","{'day': 'Mo', 'end': '12:40', 'location': 'CAD 305', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CAD 305', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'CAD 305', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'CAD 305', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CAD 305', 'start': '22:40'}","False","False","","2","O","20072","","Research","2007"
"0000060890","1.0","0000000067","ART","This course explores the roles of women as creators, subjects, and patrons of art. It helps students lean about how gender permeates culture and art. Specific topics vary. Each topic introduces a time period and place that has revealed much about gender and visual culture. Students work seminar-style yet at an introductory level for those new to art history or women's studies. Counts toward major in Women's Studies and Art and Art History. Offered periodically.","19","0","2","7","10","ALS-A","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","21","","","","","Women in Art","Open to all students.","277","{'day': 'Mo', 'end': '15:00', 'location': 'CAD 204', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 204', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 204', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 204', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 204', 'start': '13:00'}","False","False","","2","C","20072","","Research","2007"
"0000057058","1.0","0000000068","ART","","1","0","0","0","1","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","","","","","","Academic Internship","","294","","True","","","2","O","20072","","Research","2007"
"0000057299","1.0","0000000069","ART","","1","0","0","0","1","","Ryan, David E.","{'fsnum': '13038', 'name': 'Ryan, David E.'}","200","","","","","","IS/Senior Studies Prep","","298","","False","","","2","O","20072","Independent Study","Research","2007"
"0000063652","1.0","0000000069","ART","","1","0","0","0","1","WRI","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Practicum: Museum","","298","","False","","A","2","O","20072","Independent Study","Research","2007"
"0000063676","1.0","0000000069","ART","","1","0","1","0","0","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","","","","","","IS/Intermedia in Studio","","298","","False","","B","2","O","20072","Independent Study","Research","2007"
"0000057059","1.0","0000000073","ART","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","O","20072","","Research","2007"
"0000057245","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","0","0","0","1","","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","300","","","","","","IR/Christine de Pizan","","398","","False","Prerequisites: three courses in area of study.","","2","O","20072","Independent Research: Art History","Research","2007"
"0000063520","1.0","0000000075","ART","Prerequisites: three courses in area of study.","2","0","0","0","2","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","300","","","","","","IR/Apprenticeship","","398","","False","Prerequisites: three courses in area of study.","A","2","O","20072","Independent Research: Art History","Research","2007"
"0000063643","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","0","0","0","1","","Ryan, David E.","{'fsnum': '13038', 'name': 'Ryan, David E.'}","300","","","","","","IR/Apprenticeship","","398","","False","Prerequisites: three courses in area of study.","B","2","O","20072","Independent Research: Art History","Research","2007"
"0000063672","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","0","0","0","1","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","300","","","","","","IR/Apprenticeship","","398","","False","Prerequisites: three courses in area of study.","C","2","O","20072","Independent Research: Art History","Research","2007"
"0000058817","1.0","0000000079","ASIAN","This course studies 8 to 10 Japanese films by well-known directors such as Ozu, Kurosawa and Itami. Consideration is taken of the way in which their angle of vision affects the development of themes, such as the conflict between duty and feeling, the sense of family, or satire of the family. Includes both historical samurai films and contemporary social problem films. Offered during Interim in alternate years.","42","25","3","9","5","ALS-A;MCS-G","Larson, Phyllis Hyland","{'fsnum': '4624', 'name': 'Larson, Phyllis Hyland'}","100","48","","","","","Intro Japanese Film","","124","{'day': 'Mo', 'end': '15:30', 'location': 'RML 525', 'start': '13:30'};{'day': 'Tu', 'end': '15:30', 'location': 'RML 525', 'start': '13:30'};{'day': 'We', 'end': '15:30', 'location': 'RML 525', 'start': '13:30'};{'day': 'Th', 'end': '15:30', 'location': 'RML 525', 'start': '13:30'};{'day': 'Mo', 'end': '12:40', 'location': 'RML 525', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 525', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 525', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 525', 'start': '22:40'}","False","False","","2","C","20072","Introduction to Japanese Film","Research","2007"
"0000057383","1.0","0000000085","ASIAN","In this Interim course, students who have completed the Asian Conversations sequence travel to sites in China and Japan in order to experience those cultures firsthand and to study Chinese and Japanese constructions of national identity. Through readings, site visits, interactions with peers in the target languages, homestays, and journal writing in both English and their target language, students learn about how Asians in these two countries perceive themselves and their role in the region and in the world, both in the past and in the present. Prerequisite: Asian Studies 21 or permission of the instructor. Offered for the last time in Interim 2008.","20","1","4","12","3","MCS-G","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","18","","","","","Nat ID/China & Japan","","212","","False","Asian Studies 21 or permission of the instructor. Offered for the last time in Interim 2008.","","2","C","20072","Asian Conversations: National Identity in China and Japan","Research","2007"
"0000057060","1.0","0000000093","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","O","20072","","Research","2007"
"0000057300","1.0","0000000094","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20072","Independent Study","Research","2007"
"0000057061","1.0","0000000096","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","O","20072","","Research","2007"
"0000057246","1.0","0000000097","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20072","Independent Research","Research","2007"
