"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000140090","1.0","0000000029","ART","This course introduces students to digital photographic processes as a means for creating works of art. Students learn terminology and critical approaches to photography. The course includes presentations on concepts and photographers' works, discussions of articles, and regular critiques. Students are introduced to the history of the medium through presentations and readings. Students develop critical skills and the ability to analyze and interpret photographic work. Materials fee. Offered each semester. Also counts toward management studies concentration.","7","1","2","3","1","ALS-A","Brandon, Miranda","{'fsnum': '30158', 'name': 'Brandon, Miranda'}","200","15","Photography","","205","{'day': 'Mo', 'end': '10:30', 'location': 'VRTL Online', 'start': '08:00'};{'day': 'We', 'end': '10:30', 'location': 'VRTL Online', 'start': '08:00'};{'day': 'Fr', 'end': '10:30', 'location': 'VRTL Online', 'start': '08:00'}","False","False","","4","O","20204","","Research","2020"
"0000139986","1.0","0000000114","BIO","Why do biologists do what they do? How is biology actually done? Students investigate the reasons biological science is done the way it is today. Includes laboratory component. Students have the opportunity to design and perform their own experiments while learning the process of scientific investigation. Designed primarily for non-majors. Offered during Interim.","12","2","5","5","0","IST;NSC;NSL;SED","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","15","Thinking & Doing Bio","Students registering for BIO 135 must also register for BIO 135 Lab.","135","{'day': 'Mo', 'end': '12:00', 'location': 'VRTL Online', 'start': '21:00'};{'day': 'Tu', 'end': '12:00', 'location': 'VRTL Online', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'VRTL Online', 'start': '21:00'};{'day': 'Th', 'end': '12:00', 'location': 'VRTL Online', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'VRTL Online', 'start': '21:00'}","False","False","","4","O","20204","Thinking and Doing Biology","Research","2020"
"0000139987","","0000000115","BIO","","12","2","5","5","0","","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","15","Thinking & Doing Bio Lab","","135","","False","","","4","O","20204","","Lab","2020"
"0000139988","1.0","0000000126","BIO","Students journey toward greater understanding of the human body through an integrated study of the structure of the body (anatomy) and how organs such as the brain, heart, and kidney perform their remarkable functions (physiology). The course is designed primarily for students intending careers in the health sciences. Students attend lectures plus one three-hour laboratory per week. Offered each semester. Also counts toward exercise science major and neuroscience concentration. Prerequisite: BIO 143, or BIO 150 and BIO 227 or CH/BI 227.","14","0","5","8","1","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","200","24","Human Anatomy & Physiology II","Students registered for BIO 243 must also register for BIO 243 lab.","243","{'day': 'Mo', 'end': '17:30', 'location': 'VRTL Online', 'start': '15:30'};{'day': 'Tu', 'end': '17:30', 'location': 'VRTL Online', 'start': '15:30'};{'day': 'We', 'end': '17:30', 'location': 'VRTL Online', 'start': '15:30'}","False","BIO 143, or BIO 150 and BIO 227 or CH/BI 227.","","4","O","20204","Human Anatomy and Physiology: Organs and Organ Systems","Research","2020"
"0000139989","","0000000127","BIO","","14","0","5","8","1","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","200","24","Human Anatomy & Physiology II Lab","","243","","False","","","4","O","20204","","Lab","2020"
"0000140143","1.0","0000000192","CHEM","This study of chemical stoichiometry, equilibrium, acid-base chemistry, coordination chemistry, and atomic and molecular structure supplies the fundamental background on which all later chemistry courses depend. It includes applications of equilibrium principles to acid-base chemistry. Students attend three classes and one three-hour laboratory per week. Offered annually in the fall semester. Also counts toward biomolecular science concentration. Students planning to continue in chemistry should consider concurrent registration in MATH 119 or MATH 120. The course cannot be taken in conjunction with or after credit in CHEM 121. Prerequisite: placement via online placement exam.","11","9","0","2","0","NSC;NSL;SED","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Struct Chem & Equilib","Students in Chemistry 125 must also register for Chemistry 125 Lab.","125","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","placement via online placement exam.","","4","O","20204","Structural Chemistry and Equilibrium","Research","2020"
"0000140144","","0000000193","CHEM","","11","9","0","2","0","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Struct Chem & Equilib Lab","","125","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'}","False","","","4","O","20204","","Lab","2020"
"0000140145","1.0","0000000196","CHEM","Organic chemistry is the study of compounds containing carbon, emphasizing the structures and mechanisms of reaction of these molecules. This course focuses on structure, nomenclature, and reactions of aliphatic and alicyclic compounds, including aspects of stereochemistry and spectroscopic identification of organic compounds. A full treatment of introductory organic chemistry requires subsequent enrollment in CHEM 248. Offered annually in the fall semester. Also counts toward biomolecular science concentration. Prerequisite: CHEM 126 or CH/BI 126 or permission of instructor.","6","0","0","4","2","NSC","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","30","Organic Chemistry I","Course dates are: June 7 - July 9.","247","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'}","False","CHEM 126 or CH/BI 126 or permission of instructor.","","4","O","20204","","Research","2020"
"0000140146","0.25","0000000199","CHEM","This laboratory course introduces students to the synthesis and characterization of organic,organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Offered annually in the fall semester. Also counts toward biomolecular science concentration. Prerequisite: previous or concurrent registration in CHEM 247.","4","0","0","3","1","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Synthesis Lab I","Lab dates are June 8 - July 9.","253","{'day': 'Tu', 'end': '12:30', 'location': 'RNS 240', 'start': '20:30'};{'day': 'Th', 'end': '12:30', 'location': 'RNS 240', 'start': '20:30'}","True","previous or concurrent registration in CHEM 247.","","4","O","20204","Synthesis Laboratory I","Lab","2020"
"0000139777","1.0","0000000322","EDUC","This course examines basic assumptions about social science, primal thought, feminism, humanities, history, post-modernism, and thematic social studies. Students pursue methodologies of structuring knowledge and the means of advancing knowledge in each discipline. Students learn how to relate their social studies subject matter to the total social studies curriculum. Offered annually in the spring semester. Prerequisite: EDUC 260 or EDUC 290 or permission of instructor.","2","0","1","1","0","EIN;WRI","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","300","20","Social Studies Perspectives","","334","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","EDUC 260 or EDUC 290 or permission of instructor.","","4","O","20204","","Research","2020"
