"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000057491","0.25","0000017526","HIST","","1","","","","","Robert Entenmann","","S","200","10","FLC - Chinese","","251","","False","False","","3","","","O","20073","","FLAC","2007"
"0000057495","0.25","0000016223","HIST","","0","","","","","Anne G. Sabo","","S","200","10","FLC - Norwegian","","222","{'day': 'Th', 'end': '13:45', 'location': 'OM 003', 'start': '12:45'}","False","False","","3","","","C","20073","","FLAC","2007"
"0000057498","1.0","0000000747","MATH","Algebra is concerned with sets of objects and operations on these sets. In an axiomatic or abstract treatment one assumes basic properties and then deduces many other properties. Using this method we study structures known as groups, rings and fields. Prerequisite: Mathematics 220. Offered both semesters.","16","","","","","Mike Weimerskirch","","S","200","18","Abstract Algebra I","","252","{'day': 'Mo', 'end': '12:45', 'location': 'SC 182', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 182', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 182', 'start': '11:50'}","False","Mathematics 220. Offered both semesters.","A","3","","","C","20073","","Research","2007"
"0000057499","1.0","0000000747","MATH","Algebra is concerned with sets of objects and operations on these sets. In an axiomatic or abstract treatment one assumes basic properties and then deduces many other properties. Using this method we study structures known as groups, rings and fields. Prerequisite: Mathematics 220. Offered both semesters.","20","","","","","Kay E. Smith","","S","200","18","Abstract Algebra I","","252","{'day': 'Mo', 'end': '13:50', 'location': 'SC 130', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'SC 130', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'SC 130', 'start': '12:55'}","False","Mathematics 220. Offered both semesters.","B","3","","","C","20073","","Research","2007"
"0000057501","1.0","0000000011","AMST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057502","1.0","0000000068","ART","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","","Research","2007"
"0000057503","1.0","0000000073","ART","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","","Research","2007"
"0000057504","1.0","0000000093","ASIAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","","Research","2007"
"0000057505","1.0","0000000096","ASIAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","","Research","2007"
"0000057506","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor, and complete an internship application.","1","","","","","Eugene Bakko","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057507","1.0","0000000174","BIO","Biology 394 is for students who have completed one internship (Biology 294) and wish to perform a second internship. Students interested in an internship should consult with the Center for Experiential Learning, locate a faculty sponsor, and complete an internship form.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057508","1.0","0000000204","CHEM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057509","1.0","0000000222","CHEM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057510","1.0","0000000233","CLASS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","","Research","2007"
"0000057511","1.0","0000000235","CLASS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","","Research","2007"
"0000057512","1.0","0000000248","CHIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","","Research","2007"
"0000057513","1.0","0000000251","CHIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","","Research","2007"
"0000057514","1.0","0000000276","ECON","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","","Research","2007"
"0000057515","1.0","0000000284","ECON","Academic Internship.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","","Research","2007"
"0000057516","1.0","0000000299","CSCI","This is an intermediate-level version of Computer Science 394.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057517","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Projects have included implementation of solid modeling (NURBS), documentation, business applications of computing, applications of computer graphics in medical research, team programming. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057518","1.0","0000000313","EDUC","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","","Research","2007"
"0000057519","1.0","0000000344","EDUC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057520","1.0","0000000374","DANCE","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057521","1.0","0000000377","DANCE","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20073","Internship","Research","2007"
"0000057522","1.0","0000000433","ENGL","","1","","","","","Carol Holly","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20073","Internship","Research","2007"
