"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000107904","1.0","0000000747","MATH","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings,and finite fields. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Counts toward computer science major. Prerequisite: MATH 220. Permission of instructor required for first-year students.","19","","","","","Jill Dietz","","S","200","20","Abstract Algebra I","","252","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 186', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 186', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 186', 'start': '12:55'}","False","MATH 220. Permission of instructor required for first-year students.","A","3","","","C","20163","","Research","2016"
"0000107906","1.0","0000000011","AMST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20163","","Research","2016"
"0000107907","1.0","0000000068","ART","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20163","","Research","2016"
"0000107908","1.0","0000000073","ART","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20163","","Research","2016"
"0000107909","1.0","0000000093","ASIAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20163","","Research","2016"
"0000107910","1.0","0000000096","ASIAN","","0","","","","","Staff","","S","300","18","Academic Internship","","394","","True","False","","3","","","C","20163","","Research","2016"
"0000107911","0.5","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","1","","","","","Jean C. Porterfield","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20163","","Research","2016"
"0000107912","1.0","0000000174","BIO","Biology 394 is for students who have completed one internship (BIO 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form. Internships do not count toward the biology major requirements.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20163","","Research","2016"
"0000107913","1.0","0000000204","CHEM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20163","","Research","2016"
"0000107914","1.0","0000000222","CHEM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20163","","Research","2016"
"0000107915","1.0","0000000233","CLASS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20163","","Research","2016"
"0000107916","1.0","0000000235","CLASS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20163","","Research","2016"
