"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000091407","1.0","0000001496","ART","This course introduces students to the ceramic processes of wheel throwing and hand building as means for creating works of art. Students learn terminology and critical approaches to ceramics. Students develop critical skills and the ability to analyze and interpret ceramic art work. Class emphasizes creative approaches to solving visual problems through ceramic work. Slide presentations on contemporary and historical ceramics provide background for assignments and highlight the role of ceramics in various cultural contexts. Materials fee. Offered each semester. Counts toward biomedical studies concentration.","7","0","3","2","2","ALS-A","Fisher, Kathryne","{'fsnum': '10981', 'name': 'Fisher, Kathryne'}","200","","Ceramics","","207","{'day': 'Mo', 'end': '16:00', 'location': 'CAD 115', 'start': '13:00'};{'day': 'Tu', 'end': '16:00', 'location': 'CAD 115', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'CAD 115', 'start': '13:00'};{'day': 'Th', 'end': '16:00', 'location': 'CAD 115', 'start': '13:00'};{'day': 'Fr', 'end': '16:00', 'location': 'CAD 115', 'start': '13:00'}","False","False","","4","O","20124","","Research","2012"
"0000091408","1.0","0000022785","ASIAN","This course considers the evolution of Japanese science fiction from the 1920s to the present. Genres covered include the short story, short short story, novel, manga, anime, and film--in English translation. The course emphasizes close readings of primary literary texts and analysis of the historical contexts that prompt Japan's science fictional musings. Students explore Japanese science fiction in a global perspective and examine Japanese works alongside works from other pertinent national traditions. Offered alternate years, in Interim or spring.","0","0","0","0","0","ALS-A;ALS-L;MCG","Bridges IV, William H.","{'fsnum': '23541', 'name': 'Bridges IV, William H.'}","100","","Japanese SciFi/Glob Persp","This course has been canceled.","130","{'day': 'Mo', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': '', 'start': '10:00'}","False","False","","4","X","20124","Japanese Science Fiction in Global Perspective","Research","2012"
"0000088038","1.0","0000000106","BIO","This core course explores major principles of cellular and molecular biology and it or the Chemistry/Biology 125-127 series is a prerequisite for all level II biology courses. Emphases include the structural and chemical composition of cells, crucial metabolic pathways, fundamentals of cell division, basic genetics, and the scientific method. Materials integrate concepts with problem-solving. Students are introduced to state-of-the-art library search technologies and scientific writing. Students attend lectures plus one 2.5-hour laboratory per week. Offered annually in the fall semester and during Interim. Counts towards exercise science major.","11","3","4","2","2","IST;NSC;NSL;SED","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","","Cell Bio & Genetics","","125","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'}","False","False","","4","O","20124","Cellular Biology and Genetics","Research","2012"
"0000088039","","0000000107","BIO","","11","3","4","2","2","","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","","Cell Bio & Genetics Lab","","125","{'day': 'We', 'end': '17:00', 'location': 'RNS 255', 'start': '13:00'}","False","","","4","O","20124","","Lab","2012"
"0000092240","1.0","0000025184","BIO","Water is a beautifully simple molecule that is essential to survival (precious). Rivers have run dry, aquifers are overdrawn, and pollution is widespread (precarious). Much of the world lacks access to safe drinking water or water for basic sanitation, and water wars have been predicted (problematic). Students examine water from a scientific perspective - chemical, physiological, ecological - and delve into the political, economic, and societal implications of water. Offered occasionally during Interim.","16","0","0","0","16","IST","Van Wylen, David","{'fsnum': '8768', 'name': 'Van Wylen, David'}","100","","Water:Prec, Precar, &Prob","","128","","False","False","","4","O","20124","Water: Precious, Precarious, & Problematic","Research","2012"
"0000092045","1.0","0000000189","CHEM","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","1","1","0","0","0","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","","Atom/Molec Structure","This course is a special offering.","123","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","Chemistry 121. Offered during Interim.","","4","C","20124","Atomic and Molecular Structure","Research","2012"
"0000091379","1.0","0000000192","CHEM","This study of chemical stoichiometry, equilibrium, acid-base chemistry, coordination chemistry, and atomic and molecular structure supplies the fundamental background on which all later chemistry courses depend. It includes applications of equilibrium principles to acid-base chemistry. Students attend three classes and one three-hour laboratory each week. Prerequisites: high school chemistry and physics. Students planning to continue in chemistry should consider concurrent registration in Mathematics 120. Placement via online placement exam is required. The course cannot be taken in conjunction with or after credit in Chemistry 121. Offered annually in the fall semester.","7","2","1","3","1","NSC;NSL;SED","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","","Struct Chem & Equilib","","125","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","Prerequisites: high school chemistry and physics. Students planning to continue in chemistry should consider concurrent registration in Mathematics 120. Placement via online placement exam is required. The course cannot be taken in conjunction with or after credit in Chemistry 121. Offered annually in the fall semester.","","4","O","20124","Structural Chemistry and Equilibrium","Research","2012"
"0000091380","","0000000193","CHEM","","7","2","1","3","1","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","","Struct Chem & Equilib Lab","","125","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'}","False","","","4","O","20124","","Lab","2012"
"0000091389","1.0","0000000196","CHEM","Organic chemistry is the study of compounds containing carbon, emphasizing the structures and mechanisms of reaction of these molecules. This course focuses on structure, nomenclature, and reactions of aliphatic and alicyclic compounds, including aspects of stereochemistry and spectroscopic identification of these compounds. A full treatment of introductory organic chemistry requires subsequent enrollment in Chemistry 248. Prerequisite: Chemistry 126, or Chemistry/Biology 127, or permission of instructor. Offered annually in the fall semester.","32","6","9","13","4","NSC","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","200","","Organic Chemistry I","","247","{'day': 'Mo', 'end': '09:30', 'location': 'RNS 310', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RNS 310', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RNS 310', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RNS 310', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RNS 310', 'start': '08:00'}","False","Chemistry 126, or Chemistry/Biology 127, or permission of instructor. Offered annually in the fall semester.","","4","O","20124","","Research","2012"
"0000091390","0.25","0000000199","CHEM","This laboratory course introduces students to the synthesis and characterization of organic, organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Prerequisites: previous or concurrent registration in Chemistry 247. Offered annually in the fall semester.","14","1","2","8","3","","Terrell, Cassidy R.","{'fsnum': '23817', 'name': 'Terrell, Cassidy R.'}","200","","Synthesis Lab I","","253","{'day': 'Tu', 'end': '16:00', 'location': 'RNS 340', 'start': '13:00'};{'day': 'Th', 'end': '16:00', 'location': 'RNS 340', 'start': '13:00'}","True","Prerequisites: previous or concurrent registration in Chemistry 247. Offered annually in the fall semester.","A","4","O","20124","Synthesis Laboratory I","Lab","2012"
"0000091391","0.25","0000000199","CHEM","This laboratory course introduces students to the synthesis and characterization of organic, organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Prerequisites: previous or concurrent registration in Chemistry 247. Offered annually in the fall semester.","12","5","4","2","1","","Terrell, Cassidy R.","{'fsnum': '23817', 'name': 'Terrell, Cassidy R.'}","200","","Synthesis Lab I","","253","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 340', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 340', 'start': '13:00'}","True","Prerequisites: previous or concurrent registration in Chemistry 247. Offered annually in the fall semester.","B","4","O","20124","Synthesis Laboratory I","Lab","2012"
"0000091473","1.0","0000000214","CHEM","This course presents fundamental biological processes at the molecular level and serves as a general introduction to biochemistry. Topics include the structure and function of proteins, carbohydrates, lipids and nucleic acids, enzyme catalysis and regulation, bioenergetics and an introduction to carbohydrate metabolism. Subsequent enrollment in Chemistry 385 is recommended for students desiring greater breadth and depth in the subject. Prerequisite: Chemistry 248. Offered each semester. Counts toward neuroscience concentration.","10","0","4","5","1","IST","Abdella, Beth","{'fsnum': '25', 'name': 'Abdella, Beth'}","300","","Biochemistry I","","379","{'day': 'Mo', 'end': '11:30', 'location': 'TOH 182', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'TOH 182', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'TOH 182', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'TOH 182', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'TOH 182', 'start': '10:00'}","False","Chemistry 248. Offered each semester. Counts toward neuroscience concentration.","","4","O","20124","","Research","2012"
