"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000146345","1.0","0000000194","CHEM","This course provides a sequential introduction to physical chemistry. Beginning with an introduction to statistical aspects of chemical equilibria, it explores the relationships between energy, entropy and equilibria (thermodynamics); oxidation-reduction reactions and electrochemistry; transitions between phases; and rates of reactions. Students attend three classes and one three-hour laboratory per week. Offered annually in the spring semester. Also counts toward biomolecular science concentration. Prerequisite: CHEM 125, or CHEM 122, or CHEM 121 and CHEM 123, and concurrent or previous enrollment in MATH 119 or MATH 120, or permission of instructor.","6","3","0","2","1","NSC;NSL;NTS;SED","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Chemical Reactions","Students in Chemistry 126 must also register for Chemistry 126 Lab.","126","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","CHEM 125, or CHEM 122, or CHEM 121 and CHEM 123, and concurrent or previous enrollment in MATH 119 or MATH 120, or permission of instructor.","","5","O","20215","Energies and Rates of Chemical Reactions","Research","2021"
"0000146346","","0000000195","CHEM","","6","3","0","2","1","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Chemical Reactions Lab","","126","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'}","False","","","5","O","20215","","Lab","2021"
"0000146347","1.0","0000000197","CHEM","This course is a continuation of CHEM 247 topics. Chemistry 248 delves into the chemistry of functional groups, especially those that play a role in the reactivity of biomolecules such as carbohydrates, lipids, proteins ,and nucleic acids. Together, CHEM 247 and CHEM 248 provide a full treatment of introductory organic chemistry. Offered annually in the spring semester. Also counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisite: CHEM 247 or permission of instructor.","8","0","1","7","0","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Organic Chemistry II","Course dates are July 18 - August 22  (No Class August 1 and 3)","248","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'}","False","CHEM 247 or permission of instructor.","","5","O","20215","","Research","2021"
"0000146348","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Also counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","8","0","2","6","0","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Synthesis Lab II","Course dates are July 19 - August 16","254","{'day': 'Tu', 'end': '12:30', 'location': 'RNS 340', 'start': '20:30'};{'day': 'Th', 'end': '12:30', 'location': 'RNS 340', 'start': '20:30'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","","5","O","20215","Synthesis Laboratory II","Lab","2021"
"0000146568","1.0","0000018778","ENVST","This course examines the intersecting and changing relationships among film, media, and the environment. It poses the following questions: How have film and media industries affected the environment? How have particular films and media products influenced discussions around urgent environmental topics, such as climate change? Moreover, how do some theorists view environmental elements (such as, plants, trees, etc.) as forms of media? Students will acquire knowledge of film and media terminology during the course, and is not a prerequisite.","0","0","0","0","0","EIN","Schmidt, Andrea L.","{'fsnum': '33044', 'name': 'Schmidt, Andrea L.'}","200","0","Top: Environment, Film & Media","","281","","False","False","","5","X","20215","Topics in Environmental Studies","Topic","2021"
"0000147402","1.0","0000037732","ENVST","","11","1","7","0","3","WAC;WRI","Schmidt, Andrea L.","{'fsnum': '33044', 'name': 'Schmidt, Andrea L.'}","200","24","Top: Environment, Film & Media","","282","","False","","","5","O","20215","","Topic","2021"
"0000146563","1.0","0000000456","ES/PS","Population growth, industrialization, and the consumption of fossil fuels have increased global environmental problems. The course examines the ways in which nation-states and/or international institutions have addressed these environmental concerns. Depending on the instructor, the focus of the course is either the environmental problems of a particular area (e.g., Latin America, Russia or Asia) or a broader global arena (e.g., international institutions and the environment). Offered alternate years.","8","1","4","1","2","HBS;SCS","Lott, Anthony","{'fsnum': '15825', 'name': 'Lott, Anthony'}","200","24","Global Env Politics","","201","","False","False","","5","O","20215","Topics in Global Environmental Politics","Research","2021"
"0000147057","0.5","0000000653","FAMST","","1","0","0","1","0","","Carlsen, Mary","{'fsnum': '938', 'name': 'Carlsen, Mary'}","200","0","Academic Internship","","294","","True","","A","5","C","20215","","Research","2021"
"0000146438","1.0","0000027054","GERM","Students examine the artistic heritage of the German-speaking countries and develop the skill of interpreting and analyzing art works in their cultural context. The specific topic may vary and may be broadly or narrowly defined to include a specific art form, theme, period, artist, or the art of the German-speaking countries. Topics include: the arts in turn-of-the-century Vienna, the Bauhaus, Weimar cinema, and German Expressionism. Taught in English. May be repeated if topic is different. Offered annually.","0","0","0","0","0","ALS-A;CRE;PAR","Schmidt, Andrea L.","{'fsnum': '33044', 'name': 'Schmidt, Andrea L.'}","200","0","Top: Cinema and the Environment","","263","","False","False","","5","X","20215","Topics in German Arts","Topic","2021"
"0000147408","1.0","0000027057","ID","This interdisciplinary, topics-based course explores contemporary issues in science with emphasis on developing students' understanding of scientific and quantitiative approaches to problem solving. Specific topics, ranging from environmental chemistry and public health to biomechanics and genetics, vary from year to year. Students attend nine hours of lectures or small group discussion sections, two to three hours of quantitative workshops,and four hours of laboratory per week. The course is taught with WRIT 109. Offered annually during the summer. Does not count toward any major. Prerequisite: acceptance into the Summer Bridge Program.","40","40","0","0","0","IST;NTS;SED","Pettitt, Beth;Fruehling, Sara E.","{'fsnum': '27204', 'name': 'Pettitt, Beth'};{'fsnum': '17588', 'name': 'Fruehling, Sara E.'}","100","40","Explorations in Science","For SSS Summer Bridge students only.","150","","False","acceptance into the Summer Bridge Program.","","5","C","20215","","Research","2021"
"0000147216","0.25","0000000707","ID","","1","0","0","1","0","","Marsh, Jason","{'fsnum': '23586', 'name': 'Marsh, Jason'}","200","0","Academic Internship","","294","","True","","A","5","C","20215","","Research","2021"
"0000147159","0.25","0000000985","ID","","4","0","1","3","0","","Westler, Brendon","{'fsnum': '31144', 'name': 'Westler, Brendon'}","200","0","Academic Internship","","294","","True","","B","5","C","20215","","Research","2021"
"0000146781","0.25","0000000624","ID","","16","5","8","3","0","OEP","Howe, Tim R.","{'fsnum': '15815', 'name': 'Howe, Tim R.'}","200","0","Academic Internship","","294","","True","","H","5","C","20215","","Research","2021"
"0000146349","0.25","0000029415","ID","This seminar integrates the liberal arts with the experience of work and the search for a vocation or career. Course content is composed of virtual class sessions that connect academic theories/analyses of work with each student's particular internship experience. Students also consider and articulate the value of the liberal arts for their pursuit of a creative, productive, and satisfying professional life. Offered annually during Interim. Prerequisite: Internship applications must be approved through the Piper Center before students will be allowed to enroll.","51","7","31","13","0","OEP","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","200","0","Internship and Reflection Seminar","This course meets for 8 weeks and is online.                                    ;Sign up for this course using the form on Handshake.","295","{'day': 'We', 'end': '20:00', 'location': 'VRTL Online', 'start': '19:00'}","True","Internship applications must be approved through the Piper Center before students will be allowed to enroll.","","5","C","20215","","Research","2021"
"0000148725","","0000037520","ID","This course transcripts a student's OLE Experience in practice [OEP] when that OEP is done through CURI, Magnus, Steen or other academic non-credit-bearing experiences. As a zero-credit pass/no pass course, certification will be done by the respective director after completion of the individual experience.","18","11","0","7","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","300","","OEP Zero-Credit Course","","300","","True","False","","5","O","20215","","Research","2021"
"0000146350","0.25","0000001011","KINES","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","6","2","2","1","1","ACB;PHA;SPM","Hauck, Bob","{'fsnum': '3165', 'name': 'Hauck, Bob'}","100","25","Aerobics","","131","{'day': 'Mo', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'}","False","False","","5","O","20215","","Research","2021"
