"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","number","offerings","pn","section","semester","status","term","type","year"
"0000023190","0.5","0000000021","ART","21","4","2","12","3","ALS-A","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","100","22","2","4","10","3","Found Color Design","113","{'day': 'Mo', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'FH AB', 'start': '10:45'}","False","B","1","O","19981","Research","1998"
"0000023191","0.5","0000000022","ART","16","8","4","1","3","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","18","13","4","9","2","Foundation Sculpture","114","{'day': 'Tu', 'end': '09:25', 'location': 'FH 18', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'FH 18', 'start': '08:00'}","False","A","1","O","19981","Research","1998"
"0000023192","0.5","0000000022","ART","11","0","2","4","5","ALS-A","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","100","18","10","3","9","2","Foundation Sculpture","114","{'day': 'Tu', 'end': '16:30', 'location': 'FH 18', 'start': '15:05'};{'day': 'Th', 'end': '16:30', 'location': 'FH 18', 'start': '15:05'}","False","B","1","O","19981","Research","1998"
"0000023193","0.5","0000000024","ART","15","5","3","1","6","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","18","8","3","11","2","Found Ceramics: Hand","116","{'day': 'Tu', 'end': '11:00', 'location': 'FH 19', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'FH 19', 'start': '09:35'}","False","","1","O","19981","Research","1998"
"0000023194","0.5","0000000026","ART","14","0","2","8","4","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","14","1","3","7","2","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '13:10', 'location': 'FH 19', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'FH 19', 'start': '23:45'}","False","A","1","C","19981","Research","1998"
"0000023195","0.5","0000000026","ART","15","0","1","7","7","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","100","14","3","3","8","2","Found Ceramics: Wheel","119","{'day': 'Tu', 'end': '14:45', 'location': 'FH 19', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'FH 19', 'start': '13:20'}","False","B","1","C","19981","Research","1998"
"0000023196","1.0","0000000027","ART","16","14","0","1","1","ALS-A","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","100","","","","","","Honors Found Drawing","120","{'day': 'Mo', 'end': '10:00', 'location': 'FH 42', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'FH 42', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 42', 'start': '08:00'}","False","","1","C","19981","Research","1998"
"0000023197","1.0","0000000029","ART","19","0","2","13","4","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","100","20","2","4","12","2","Found Photography","124","{'day': 'Tu', 'end': '11:00', 'location': 'FH 2', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'FH 2', 'start': '08:00'}","False","","1","C","19981","Research","1998"
"0000023198","1.0","0000000031","ART","31","6","9","7","9","ALS-A;HWC","Michelli, Perette","{'fsnum': '5286', 'name': 'Michelli, Perette'}","100","50","25","10","20","5","Ancient--Medieval","150","{'day': 'Mo', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'FH 01', 'start': '14:00'}","False","","1","O","19981","Research","1998"
"0000023199","1.0","0000000033","ART","24","0","11","3","10","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","20","1","10","4","6","Oil/Acrylic Paintng","231","{'day': 'Mo', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'}","False","A","1","C","19981","Research","1998"
"0000023200","1.0","0000000033","ART","12","0","5","3","4","","","","200","20","7","11","9","6","Oil/Acrylic Paintng","231","{'day': 'Tu', 'end': '11:00', 'location': 'FH 40', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'FH 40', 'start': '08:00'}","False","B","1","O","19981","Research","1998"
"0000023201","1.0","0000000035","ART","10","0","5","1","4","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","10","","6","","4","Sculpt: Metal Casting","233","{'day': 'Tu', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'}","False","","1","C","19981","Research","1998"
"0000023202","1.0","0000000037","ART","9","0","3","2","4","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","20","","13","12","8","Arch Drawing/Design I","235","{'day': 'Mo', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'FH AB', 'start': '12:55'}","False","","1","O","19981","Research","1998"
"0000023203","1.0","0000000038","ART","7","0","2","2","3","","Shoger, Jan","{'fsnum': '7486', 'name': 'Shoger, Jan'}","200","15","","11","10","6","Printmkg: Relief/Litho","236","{'day': 'Mo', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'FH 44', 'start': '22:45'}","False","","1","O","19981","Research","1998"
"0000023204","1.0","0000001500","ART","26","0","12","4","10","","Bratland, Donald","{'fsnum': '746', 'name': 'Bratland, Donald'}","200","20","","8","3","6","Graphic Design","246","{'day': 'Tu', 'end': '14:45', 'location': 'FH AB', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH AB', 'start': '23:45'}","False","","1","C","19981","Research","1998"
"0000023205","1.0","0000000046","ART","11","0","3","2","6","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","15","","6","3","6","Photography","248","{'day': 'Tu', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'}","False","","1","O","19981","Research","1998"
"0000023206","1.0","0000000051","ART","37","0","11","10","16","ALS-A;HWC","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","50","","20","33","10","High Modernism","252","{'day': 'Mo', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'FH 01', 'start': '10:45'}","False","","1","O","19981","Research","1998"
"0000023207","1.0","0000000053","ART","27","1","10","11","5","ALS-A;HWC;WRI","Michelli, Perette","{'fsnum': '5286', 'name': 'Michelli, Perette'}","200","40","","20","19","10","Italian Renaissance","254","{'day': 'Mo', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'FH 01', 'start': '09:05'}","False","","1","O","19981","Research","1998"
"0000023208","1.0","0000000057","ART","26","2","6","11","7","ALS-A;MCS-G","","","200","30","","27","20","10","Art of China/Japan","259","{'day': 'Mo', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'FH 01', 'start': '12:55'}","False","","1","O","19981","Research","1998"
"0000023209","1.0","0000000060","ART","18","2","6","4","6","ALS-A;HWC","Michelli, Perette","{'fsnum': '5286', 'name': 'Michelli, Perette'}","200","30","","21","21","10","Medieval","263","{'day': 'Tu', 'end': '13:10', 'location': 'FH 01', 'start': '23:45'};{'day': 'Th', 'end': '13:10', 'location': 'FH 01', 'start': '23:45'}","False","","1","O","19981","Research","1998"
"0000023210","1.0","0000000064","ART","17","0","8","0","9","EIN;WRI","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","14","","8","","8","Issues Art Criticism","270","{'day': 'Tu', 'end': '14:45', 'location': 'FH SEM', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'FH SEM', 'start': '13:20'}","False","","1","C","19981","Research","1998"
"0000023211","1.0","0000000069","ART","1","0","0","0","1","","Bratland, Donald","{'fsnum': '746', 'name': 'Bratland, Donald'}","200","","","","","","IS/Graphic Design II","298","","False","","1","O","19981","Research","1998"
"0000023212","1.0","0000000069","ART","1","0","1","0","0","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Primitive Ceramics","298","","False","A","1","O","19981","Research","1998"
"0000023213","1.0","0000000069","ART","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Embroidered Art","298","","False","B","1","O","19981","Research","1998"
"0000023214","1.0","0000001512","ART","13","0","0","0","13","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","300","","","","","","Painting II","331","{'day': 'Mo', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'FH 40', 'start': '12:55'}","False","","1","O","19981","Research","1998"
"0000023215","1.0","0000001513","ART","4","0","0","0","4","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","300","5","","","","","Sculpture II","333","{'day': 'Tu', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 18', 'start': '23:45'}","False","","1","O","19981","Research","1998"
"0000023216","1.0","0000001516","ART","3","0","0","0","3","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","300","5","","","","","Photography II","348","{'day': 'Tu', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'};{'day': 'Th', 'end': '14:45', 'location': 'FH 2', 'start': '23:45'}","False","","1","O","19981","Research","1998"
"0000023217","1.0","0000000075","ART","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","300","","","","","","IR/Utilitarian Pots","398","","False","","1","O","19981","Research","1998"
"0000023218","1.0","0000000078","ASIAN","19","7","2","4","6","MCS-G","Reed, Barbara","{'fsnum': '6625', 'name': 'Reed, Barbara'}","100","30","","","","","Asian Cultures","121","{'day': 'Tu', 'end': '14:45', 'location': 'CH 109', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CH 109', 'start': '13:20'}","False","","1","O","19981","Research","1998"
"0000023219","1.0","0000000098","ASIAN","11","0","1","0","10","WRI","Bodman, Richard","{'fsnum': '656', 'name': 'Bodman, Richard'}","300","20","","","","","Asia Seminar","399","{'day': 'Tu', 'end': '14:45', 'location': 'M 4', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'M 4', 'start': '13:20'}","False","","1","O","19981","Seminar","1998"
"0000023220","1.0","0000000102","BIO","23","0","4","14","5","NSC;NSL","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '16:00', 'location': 'SC 253', 'start': '14:00'}","False","A","1","C","19981","Research","1998"
"0000023221","1.0","0000000102","BIO","24","3","2","16","3","NSC;NSL","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '10:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","19981","Research","1998"
"0000023222","1.0","0000000102","BIO","20","2","2","13","3","NSC;NSL","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '14:00', 'location': 'SC 253', 'start': '12:00'}","False","C","1","C","19981","Research","1998"
"0000023223","1.0","0000000102","BIO","24","2","4","15","3","NSC;NSL","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","100","24","","","","","Human Biology","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Th', 'end': '17:00', 'location': 'SC 253', 'start': '15:00'}","False","D","1","C","19981","Research","1998"
"0000023224","1.0","0000000106","BIO","23","10","1","9","3","NSC;NSL","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","A","1","O","19981","Research","1998"
"0000023225","1.0","0000000106","BIO","18","12","2","1","3","NSC;NSL","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","B","1","O","19981","Research","1998"
"0000023226","1.0","0000000106","BIO","23","15","0","5","3","NSC;NSL","Jessen-Marshall, Amy","{'fsnum': '3809', 'name': 'Jessen-Marshall, Amy'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","C","1","O","19981","Research","1998"
"0000023227","1.0","0000000106","BIO","18","12","0","5","1","NSC;NSL","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '15:25', 'location': 'SC 273', 'start': '12:55'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'}","False","D","1","O","19981","Research","1998"
"0000023228","1.0","0000000106","BIO","27","12","1","13","1","NSC;NSL","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Tu', 'end': '10:30', 'location': 'SC 273', 'start': '08:00'}","False","E","1","C","19981","Research","1998"
"0000023229","1.0","0000000106","BIO","15","6","1","8","0","NSC;NSL","Cabe, Paul","{'fsnum': '890', 'name': 'Cabe, Paul'}","100","12","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 278', 'start': '09:05'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","F","1","C","19981","Research","1998"
"0000023230","1.0","0000000106","BIO","23","2","1","20","0","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '14:20', 'location': 'SC 273', 'start': '23:50'}","False","G","1","C","19981","Research","1998"
"0000023231","1.0","0000000106","BIO","22","2","0","20","0","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","H","1","C","19981","Research","1998"
"0000023232","1.0","0000000106","BIO","20","6","2","11","1","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Fr', 'end': '16:30', 'location': 'SC 273', 'start': '14:00'};{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'}","False","I","1","O","19981","Research","1998"
"0000023233","1.0","0000000106","BIO","11","1","0","9","1","NSC;NSL","Pritchard, Kristen","{'fsnum': '6419', 'name': 'Pritchard, Kristen'}","100","12","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","J","1","C","19981","Research","1998"
"0000023234","1.0","0000000106","BIO","23","0","0","22","1","NSC;NSL","Pritchard, Kristen","{'fsnum': '6419', 'name': 'Pritchard, Kristen'}","100","24","","","","","Cellular Bio & Genetics","125","{'day': 'Mo', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 278', 'start': '23:50'};{'day': 'Th', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","K","1","O","19981","Research","1998"
"0000023235","1.0","0000000122","BIO","21","0","14","3","4","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","24","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Tu', 'end': '14:45', 'location': 'SC 263', 'start': '23:45'}","False","A","1","C","19981","Research","1998"
"0000023236","1.0","0000000122","BIO","24","0","17","4","3","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","24","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '17:00', 'location': 'SC 263', 'start': '14:00'}","False","B","1","C","19981","Research","1998"
"0000023237","1.0","0000000122","BIO","25","0","15","4","6","","Sammartano, Lauri","{'fsnum': '6993', 'name': 'Sammartano, Lauri'}","200","24","","","","","Intermediate Genetics","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Th', 'end': '16:20', 'location': 'SC 263', 'start': '13:20'}","False","C","1","C","19981","Research","1998"
"0000023238","1.0","0000001535","BIO","8","0","2","4","2","WRI","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","18","","","","","Cell Physiology","241","{'day': 'Mo', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '17:00', 'location': 'SC 229', 'start': '14:00'}","False","A","1","O","19981","Research","1998"
"0000023239","1.0","0000001535","BIO","11","0","5","5","1","WRI","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","18","","","","","Cell Physiology","241","{'day': 'Mo', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Th', 'end': '16:20', 'location': 'SC 229', 'start': '13:20'}","False","B","1","O","19981","Research","1998"
"0000023240","1.0","0000000126","BIO","24","0","3","12","9","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","24","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '15:55', 'location': 'SC 253', 'start': '12:55'};{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'}","False","A","1","C","19981","Research","1998"
"0000023241","1.0","0000000126","BIO","19","0","8","4","7","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","24","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","19981","Research","1998"
"0000023242","1.0","0000000126","BIO","21","0","8","7","6","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","24","","","","","Human Anatomy & Physiol","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '16:20', 'location': 'SC 253', 'start': '13:20'}","False","C","1","C","19981","Research","1998"
"0000023243","1.0","0000000128","BIO","15","0","4","0","11","","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","200","12","","","","","Animal Physiology","247","{'day': 'Tu', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'};{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'}","False","A","1","C","19981","Research","1998"
