"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000082585","0.25","0000016220","AS/HI","","1","","","","","Robert Entenmann","","S","200","10","FLC - Chinese","","250","","False","False","","1","","","O","20121","","FLAC","2012"
"0000082587","0.25","0000018886","PSCI","","0","","","","","J. Patrick Dale","","S","200","15","FLC - Russian","","282","","False","False","","1","","","O","20121","","FLAC","2012"
"0000082589","1.0","0000000747","MATH","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings, and finite fields. Emphasis is on theory and on developing the ability to write proofs. Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","23","","","","","Adam H. Berliner","","S","200","22","Abstract Algebra I","","252","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 206', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 206', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 206', 'start': '10:45'}","False","Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","A","1","","","C","20121","","Research","2012"
"0000082590","1.0","0000000747","MATH","Algebra is concerned with sets of objects and operations that satisfy a few basic properties. Using the properties we study axiomatic systems such as groups, rings, and fields, covering topics such as homomorphisms, cosets, quotient structures, polynomial rings, and finite fields. Emphasis is on theory and on developing the ability to write proofs. Prerequisite: Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","16","","","","","Marju Purin","","S","200","22","Abstract Algebra I","","252","{'day': 'Mo', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'}","False","Mathematics 220. Permission of instructor required for first-year students. Offered each semester.","B","1","","","C","20121","","Research","2012"
"0000082591","1.0","0000000011","AMST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20121","Internship","Research","2012"
"0000082592","1.0","0000000014","AMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20121","Internship","Research","2012"
"0000082593","1.0","0000000068","ART","","1","","","","","Wendell Arneson","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20121","","Research","2012"
"0000082594","1.0","0000000073","ART","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20121","","Research","2012"
"0000082595","0.5","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","1","","","","","David Van Wylen","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20121","Internship","Research","2012"
"0000082596","1.0","0000000174","BIO","Biology 394 is for students who have completed one internship (Biology 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20121","Internship","Research","2012"
"0000082597","1.0","0000000204","CHEM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20121","Internship","Research","2012"
"0000082598","1.0","0000000222","CHEM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20121","Internship","Research","2012"
"0000082599","1.0","0000000233","CLASS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20121","","Research","2012"
"0000082600","1.0","0000000235","CLASS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20121","","Research","2012"
"0000082601","1.0","0000000248","CHIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20121","","Research","2012"
"0000082602","1.0","0000000251","CHIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20121","","Research","2012"
