"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000121038","1.0","0000001496","ART","This course introduces students to the ceramic processes of wheel throwing and hand building as means for creating works of art. Students learn terminology and critical approaches to ceramics. Students develop critical skills and the ability to analyze and interpret ceramic art work. The course emphasizes creative approaches to solving visual problems through ceramic work. Slide presentations on contemporary and historical ceramics provide background for assignments and highlight the role of ceramics in various cultural contexts. Materials fee. Offered each semester.","2","1","0","1","0","ALS-A","Briggs, Paul S.","{'fsnum': '28072', 'name': 'Briggs, Paul S.'}","200","16","Ceramics","Material fee for ART 207 will be $170.","207","{'day': 'Mo', 'end': '11:30', 'location': 'CAD 115', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'CAD 115', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'CAD 115', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'CAD 115', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'CAD 115', 'start': '10:00'};{'day': 'Mo', 'end': '14:00', 'location': 'CAD 115', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'CAD 115', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'CAD 115', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'CAD 115', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'CAD 115', 'start': '12:30'}","False","False","","4","O","20174","","Research","2017"
"0000122310","1.0","0000000097","ASIAN","","1","0","1","0","0","WRI","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","300","","IR/Geopolitics of Tibet","","398","","False","","","4","O","20174","Independent Research","Research","2017"
"0000121039","1.0","0000000114","BIO","Why do biologists do what they do? How is biology actually done? Students investigate the reasons biological science is done the way it is today. Students have the opportunity to design and perform their own experiments while learning the process of scientific investigation. Designed primarily for non-majors. Offered during Interim.","20","7","9","4","0","IST;NSC;NSL;SED","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","18","Thinking & Doing Bio","Term dates for this course: June 4-June 29","135","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 290', 'start': '21:00'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 290', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 290', 'start': '21:00'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 290', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 290', 'start': '21:00'}","False","False","","4","C","20174","Thinking and Doing Biology","Research","2017"
"0000121119","","0000000115","BIO","","20","7","9","4","0","","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","18","Thinking & Doing Bio Lab","","135","","False","","","4","C","20174","","Lab","2017"
"0000121041","1.0","0000000126","BIO","Students journey toward greater understanding of the human body through an integrated study of the structure of the body (anatomy) and how organs such as the brain, heart, and kidney perform their remarkable functions (physiology). The course is designed primarily for students intending careers in the health sciences. Students attend lectures plus one three-hour laboratory per week. Offered each semester. Counts toward exercise science major and neuroscience concentration. Prerequisite: BIO 143, or BIO 150 and BIO 227 or CH/BI 227.","11","1","6","2","2","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","200","","Human Anatomy & Physiology","","243","{'day': 'Mo', 'end': '11:00', 'location': 'RNS 435', 'start': '09:00'};{'day': 'Tu', 'end': '11:00', 'location': 'RNS 435', 'start': '09:00'};{'day': 'We', 'end': '11:00', 'location': 'RNS 435', 'start': '09:00'};{'day': 'Th', 'end': '11:00', 'location': 'RNS 435', 'start': '09:00'}","False","BIO 143, or BIO 150 and BIO 227 or CH/BI 227.","","4","O","20174","Human Anatomy and Physiology: Organs and Organ Systems","Research","2017"
"0000121120","","0000000127","BIO","","11","1","6","2","2","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","200","","Human Anatomy & Physiology Lab","","243","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 254', 'start': '12:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 254', 'start': '12:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 254', 'start': '12:00'}","False","","","4","O","20174","","Lab","2017"
"0000121261","1.0","0000000192","CHEM","This study of chemical stoichiometry, equilibrium, acid-base chemistry, coordination chemistry, and atomic and molecular structure supplies the fundamental background on which all later chemistry courses depend. It includes applications of equilibrium principles to acid-base chemistry. Students attend three classes and one three-hour laboratory each week. Offered annually in the fall semester. Counts toward biomolecular science concentration. Prerequisites: high school chemistry and physics. Students planning to continue in chemistry should consider concurrent registration in MATH 119 or MATH 120. Placement via online placement exam is required. The course cannot be taken in conjunction with or after credit in CHEM 121.","7","3","0","3","1","NSC;NSL;SED","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Struct Chem & Equilib","Students in Chemistry 125 must also register for lab Chemistry 125 L.","125","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","Prerequisites: high school chemistry and physics. Students planning to continue in chemistry should consider concurrent registration in MATH 119 or MATH 120. Placement via online placement exam is required. The course cannot be taken in conjunction with or after credit in CHEM 121.","","4","O","20174","Structural Chemistry and Equilibrium","Research","2017"
"0000121279","","0000000193","CHEM","","7","3","0","3","1","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","24","Struct Chem & Equilib Lab","","125","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'}","False","","","4","O","20174","","Lab","2017"
"0000121199","1.0","0000000196","CHEM","Organic chemistry is the study of compounds containing carbon, emphasizing the structures and mechanisms of reaction of these molecules. This course focuses on structure, nomenclature, and reactions of aliphatic and alicyclic compounds, including aspects of stereochemistry and spectroscopic identification of organic compounds. A full treatment of introductory organic chemistry requires subsequent enrollment in CHEM 248. Offered annually in the fall semester. Counts toward biomolecular science concentration. Prerequisite: CHEM 126, or CH/BI 227, or permission of instructor.","25","4","4","11","6","NSC","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Organic Chemistry I","","247","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'}","False","CHEM 126, or CH/BI 227, or permission of instructor.","","4","C","20174","","Research","2017"
"0000121200","0.25","0000000199","CHEM","This laboratory course introduces students to the synthesis and characterization of organic,organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Offered annually in the fall semester. Counts toward biomolecular science concentration. Prerequisite: previous or concurrent registration in CHEM 247.","18","4","2","9","3","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Synthesis Lab I","","253","{'day': 'Tu', 'end': '16:00', 'location': 'RNS 340', 'start': '13:00'};{'day': 'Th', 'end': '16:00', 'location': 'RNS 340', 'start': '13:00'}","True","previous or concurrent registration in CHEM 247.","","4","O","20174","Synthesis Laboratory I","Lab","2017"
